tanb	M1	M2	M3	mu	mA	msq2_11	msq2_22	msq2_23	msq2_33	msu2_11	msu2_22	msu2_33	msd2_11	msd2_22	msd2_23	msd2_33	msl2_11	msl2_22	msl2_33	mse2_11	mse2_22	mse2_33	tu_11	tu_12	tu_13	tu_21	tu_22	tu_23	tu_31	tu_32	tu_33	td_11	td_12	td_13	td_21	td_22	td_23	td_31	td_32	td_33	te_33	W	h0	H0	A0	H+	g	chi01	chi02	chi03	chi04	chipm1	chipm2	e1	e2	e3	e4	e5	e6	nu1	nu2	nu3	d1	d2	d3	d4	d5	d6	u1	u2	u3	u4	u5	u6
59.2422864	1299.35778	3099.09141	2496.73783	-1136.8978	3998.19155	1387208.55	2739997.69	949.967802	3365152.37	6083578.89	6050267.97	3082306.12	3691733.08	7360800.67	407.020211	6761430.11	8515614.21	5960328.44	3726637.21	9203798.98	9864031.24	1957727.18	-7419.9751	8.26120377	80.3838015	-47.6767659	4498.99673	-26.3447642	-25.7499456	-55.9203893	-80.6111097	704.114437	80.1598549	94.1809058	-83.3629176	-1626.59526	-9.13370848	-3.684026	-33.1327677	1747.68925	3945.68563	86.5970094	125.579832	4003.5801	3998.1907	4004.18679	2533.61552	1149.33522	-1156.23732	1300.53868	3047.08421	1154.48416	3047.25164	1490.1232	1967.77404	2460.11987	2936.4355	3035.24015	3142.20997	1946.39638	2458.66122	2935.15849	1262.25554	1738.52291	1926.30989	1988.04781	2649.30469	2766.49103	1158.76416	1699.65766	1816.40488	1923.8698	2545.08697	2571.63027
18.5068547	168.102824	3151.07533	2970.75449	9289.55197	3548.19877	8095523.09	8285350.06	983.39951	6648934.02	2133190.77	3277882.21	6113461.38	3917657.46	4900877.51	869.765043	4142948.55	8513705.1	2149575.03	5960090.62	7194337.89	4109259.15	5200383.98	-695.227385	5.8214426	-12.4895811	60.6193304	6286.41844	5.98692894	-61.0437661	-9.08280611	1202.73113	289.354324	-53.5131007	-41.33901	56.9701672	1251.72019	-38.6888623	-92.5973475	13.0086184	7822.15714	4417.94872	84.9398945	125.358587	3550.08548	3548.19348	3550.63991	3038.28925	166.992598	3162.59426	-9234.23576	9234.62719	3162.76033	9235.18983	1504.56832	2029.01766	2189.41796	2442.08162	2684.46392	2947.8909	1502.16189	2471.9785	2946.47114	2054.70961	2083.87696	2229.78258	2314.38571	2963.18631	2994.90612	1575.88279	1700.6769	1876.69402	2244.77859	2962.51795	3020.48587
8.3725543	317.954246	4136.55137	929.305785	-8356.64302	1677.44755	1613595.76	9327910.11	892.735481	7607988.2	5611764.56	8262000.18	4288211.96	348077.712	8618520.6	125.048116	5133662.01	1469565.7	1936053.21	3386200.35	8685839.2	355767.417	6902670.84	-1164.35826	19.9292421	33.7373614	-97.3482143	-3553.37143	14.5382285	-95.0684827	57.4396253	351.336002	1309.65948	54.6383619	-92.8710148	-13.0209267	2909.4398	-8.67568851	36.3187313	79.2405963	-4139.25111	8959.26118	84.9444788	125.038658	1683.77302	1677.44848	1685.30774	1096.01554	316.439107	4090.61748	-8287.91383	8288.11925	4090.78379	8288.80372	606.613333	1219.84756	1401.60846	1873.95023	2600.35259	2951.14011	1217.15264	1399.20927	1853.42564	679.949632	1325.76937	2297.45877	2515.63877	2966.5169	3107.00518	1320.56002	1419.11514	2399.37866	2515.18742	2872.0856	3137.2395
9.65256709	3852.04024	568.36638	4969.18807	2114.97903	838.359447	8184104.84	4062017.57	336.805999	4493296.68	3135559.36	9032877.22	4253717.01	4254835.48	7984589.23	994.540632	9467446.77	7929265.35	5884555.61	8944465.94	9681211.92	5720065.12	5720299.96	-9098.11087	88.4211421	-57.4880153	93.6614871	4348.25301	-94.6580593	51.3006926	-36.6099775	-330.989361	8434.76653	92.1211958	-58.2319885	15.6352639	2533.44297	-37.0842695	9.19746161	-53.5743088	1905.29227	-364.114046	85.0218628	125.151859	485.145776	838.360311	490.689638	4807.00529	614.649389	-2112.3831	2113.33959	3818.04135	614.817383	2114.9445	2395.49227	2395.9139	2433.83541	2824.83793	2989.38675	3116.35988	2432.33049	2823.50267	2998.83205	1940.9183	1985.03351	2042.88096	2802.15929	2846.22354	2994.1551	1563.31072	1918.70315	1970.44167	2039.53669	2901.29315	3004.26049
56.9931102	2102.68048	629.78618	2380.23052	5345.65568	4821.50194	3810440.81	3409811.6	110.98823	2259669.07	3233928.99	1663218.06	7956245.71	1560320.76	2552353.12	406.697214	4699804.14	3169932.42	435880.548	4468573.51	7220950.5	8184692.54	4618981.65	-2382.26771	-93.0889554	-92.5756708	-27.7433038	-5805.99517	58.7510705	-70.2755362	-92.2530293	17.9481506	2948.0958	-16.7838097	18.6132669	53.5459757	2359.80749	-31.8687856	91.7768955	-97.1515544	2103.43599	6068.55035	85.1377102	125.214616	4857.45376	4821.59531	4859.21038	2419.64362	673.861069	2085.24459	-5297.90586	5298.24451	674.028589	5299.04135	684.753238	1791.09655	2008.57606	2251.65392	2689.14034	2862.66252	679.154701	1788.67773	2125.27348	1343.78252	1538.16343	1684.54773	1934.47459	2038.66705	2184.4488	1263.09617	1555.80956	1844.58132	2020.56584	2077.12221	2796.60219
51.0891029	999.885453	2177.50825	2317.86802	-501.574874	3169.463	1870914.93	9234794.28	641.571164	6351522.33	8764654.83	3894599.04	1122504.36	7374426.75	3610601.54	45.1700017	2234646.85	4861224.72	9768351.25	2493119.95	529098.636	6232044.83	8499614.1	-2326.04802	-83.6529791	77.525878	53.0641675	-8398.33796	-51.2510836	-30.8714092	-21.3034272	350.373983	3635.91909	-81.5860972	88.0398035	21.5674281	-4240.02349	-62.9054457	-11.4896297	-0.123870373	6808.09855	-5390.36721	84.9490162	124.81563	3146.49584	3169.48096	3147.63164	2396.22858	513.393756	-518.164369	997.500972	2209.14539	516.177854	2209.31445	731.097457	1675.10079	2223.27874	2497.90836	2966.25515	3136.52465	1599.1352	2221.83954	3135.40808	1451.3488	1764.19153	1959.93837	2583.62605	2759.17148	3085.03553	1120.16199	1443.586	1967.75608	2588.4828	3002.52149	3127.70564
11.343851	2014.95697	368.582591	4152.15207	-7695.45242	691.088	7035219.52	7232293.15	280.769378	9423414.27	5314173.47	4256290.71	5420236.49	8581061.84	8150571.6	227.307752	3534084.85	5554435.6	6726006.82	4402686.0	7244498.27	8216696.33	5859122.56	1251.1766	39.3036604	30.2040577	1.14798546	-5769.31447	46.0094571	-20.6987679	88.3856773	-8771.73796	6293.08939	-37.4716997	-51.9435883	-46.1743653	9729.532	-52.3244023	-60.4750067	34.1094255	-204.08392	5024.46771	85.5458568	124.847494	520.766093	691.099414	540.055127	4107.38446	413.345429	2000.93049	7634.2432	-7634.31534	413.511087	7634.92193	2065.64743	2362.52972	2364.8263	2601.91049	2697.72281	2872.20795	2104.27814	2363.19345	2600.40257	1930.67762	2743.92373	2775.6134	2777.70379	2944.49297	3016.51456	1684.55148	2097.89396	2386.99088	2747.16898	2799.58508	2819.21914
2.28222675	112.691325	1987.33283	1649.6843	-9808.05201	3462.85139	6411456.59	2554381.14	863.6325	7483601.7	920157.856	799132.506	3437408.27	423203.549	6818065.87	376.982391	6116428.47	4931196.0	4874983.12	7558379.15	3886411.53	6017392.17	8936847.95	886.670351	-0.773739815	-9.62206125	-14.2694712	-832.634568	26.6182423	23.8292336	95.3548908	-256.586075	332.686901	-50.8048326	-4.77158427	-87.3405486	5790.01188	-36.9766176	9.57283974	19.7502017	6294.82508	6634.31644	84.9417571	125.75716	3511.15652	3462.89463	3518.32295	1787.82363	113.852579	2054.01416	-9776.36488	9776.9453	2054.18126	9777.28685	1971.89095	2231.13465	2243.65691	2454.07007	2765.21142	3032.46614	2229.75824	2242.28492	2765.95078	782.932595	1696.73007	2206.98575	2557.45293	2596.00471	2660.54407	1002.85424	1065.83016	1081.29769	1705.19445	2249.73288	2595.7343
11.5545974	2211.09712	1816.20465	735.938518	509.717464	4857.28033	4052632.62	9108343.7	757.084668	619831.905	8801899.61	5608355.81	3346770.18	7889484.41	6136574.64	906.070948	4013724.29	7455043.61	7981165.57	6298576.65	1861418.51	5053170.92	4238335.29	9857.30767	-15.8484042	1.70955658	-48.6175954	8996.01221	-77.1638379	28.7579179	-26.1227608	166.621208	-476.436615	63.8625979	86.4186525	29.613781	8305.48525	-23.3970881	-25.3801107	-47.6295292	2738.13009	469.477177	89.086212	125.102118	4740.02847	4857.27136	4740.81618	874.093739	518.093576	-522.963525	1864.57908	2215.27531	519.956252	1864.76074	1352.35444	2055.90267	2241.81956	2518.16568	2741.07545	2835.33431	2520.44673	2739.88127	2834.16878	897.445033	2046.00351	2053.0453	2496.43782	2831.25088	3048.10735	910.153919	1846.10918	1949.64814	2311.96927	3057.63524	3114.68875
20.4924761	554.201329	4497.37332	3856.33518	-6868.4715	4186.23101	5060255.45	529791.57	801.921844	7603408.82	4357771.67	3803555.35	2966657.28	3638870.55	2930218.94	748.433471	7881523.69	3748276.46	5322735.59	4562092.86	4818681.14	7942188.1	2892500.31	2884.66096	37.5486016	37.7799749	95.8721876	3793.49589	-37.511462	56.8670154	56.9250941	680.180788	6865.85903	40.3113365	-85.2079064	46.1987019	8280.98893	-8.45429301	69.8601723	-57.2839797	-2174.64566	-1005.96428	85.0657429	125.02658	4509.93564	4186.23258	4527.89704	3790.64244	552.414736	4438.96353	-6826.27535	6827.21148	4439.12962	6827.87502	1665.46866	1934.53517	2119.46248	2192.41163	2311.40959	2816.7978	1932.81242	2136.05715	2309.92948	649.994085	1749.96385	1950.08673	2300.61597	2684.06205	2845.39892	569.73506	1553.58856	2021.10813	2093.35935	2343.61798	2656.31094
10.5198378	499.267274	2138.12311	1775.01724	6050.89307	1590.07293	8699207.2	7559406.73	94.6267843	9599525.76	2554345.38	8083860.37	9802655.17	4820422.47	8328210.14	803.761005	2094214.79	3983251.42	8998537.54	4449666.51	3585129.45	7473660.94	3551522.9	5544.69585	-11.9616568	91.2759781	92.7242875	1014.80961	-8.43805075	-56.1256319	-64.8650199	-9150.79892	-3722.66114	17.2337413	-34.5727623	-71.8516022	2223.05536	40.3737903	-54.1217685	66.6801333	5077.36683	-4183.47895	84.907215	125.677658	1631.73101	1590.07385	1633.4744	1988.25449	494.86647	2203.09809	-5980.01237	5981.00284	2203.26186	5981.27266	1790.37456	1896.42608	2031.62713	2099.7378	2736.80563	3022.1007	2029.87536	2141.7883	3020.80322	1479.20329	2270.40717	2831.45493	2941.9222	2942.54861	3025.66624	1672.23077	2526.87904	2822.38702	2907.70672	3010.05628	3041.35719
57.5915462	1343.88803	1071.51547	876.18027	-611.217022	4827.08917	7222235.56	7574190.32	734.935045	1863467.55	2637726.08	6240849.54	1444862.06	5149471.39	2572943.93	437.67792	4900145.87	5145434.41	2938925.01	5776945.86	2677622.65	5107088.74	4058830.84	1056.95605	-87.0992571	-16.4466202	-92.2192253	-4063.93647	-9.64056253	49.3173599	97.5861907	-492.856503	6305.93896	75.1024842	-43.1335449	41.1164522	-2809.62765	-24.4694769	23.4792233	-4.87065315	-4023.01848	5944.02075	84.9468029	125.562753	4840.84851	4827.10316	4840.98781	1021.9944	618.375941	-628.394919	1137.01129	1345.00371	621.660851	1137.28737	1632.8523	1726.15354	2257.23399	2263.18077	2277.80303	2511.50933	1724.37428	2276.37471	2411.39005	1520.89232	1625.54938	2289.7699	2363.0789	2716.81513	2781.20013	1227.79401	1524.14274	1651.25316	2480.73221	2716.97384	2821.28802
36.8170033	582.949838	639.879822	1051.03831	-5355.97056	3001.33334	9585720.87	6650647.04	944.54366	5138318.88	8675889.5	2830374.11	6959115.28	7744982.74	9604952.11	60.1467527	7159933.83	6927259.3	6974331.6	2775559.25	5973318.55	6255240.34	4785992.49	-2202.34573	-94.4650315	60.112536	-40.4365599	1425.91715	-94.4680337	-50.8172274	-7.51725435	-2335.16514	9951.52116	33.5643053	35.5110168	-58.8553578	-7443.15863	-12.7749205	-87.8570072	56.9856644	4012.40826	1835.59299	84.8885943	125.470737	2930.80865	3001.34703	2931.47297	1247.33547	580.829383	697.568541	5263.22696	-5263.4045	697.734824	5264.29968	1624.36121	2137.24302	2446.7726	2503.68925	2640.27028	2649.31586	1671.4798	2638.65316	2647.59965	2135.37904	2561.63984	2618.7393	2815.24475	3132.16106	3137.22982	1720.00004	2178.48572	2559.22692	2619.74256	2962.29311	3151.9684
5.43359179	2629.03953	164.330284	4392.09224	1517.38524	630.005655	3977647.15	3991525.36	837.556958	5112428.07	8427770.36	7820482.0	7644396.14	3896605.61	879879.079	957.356453	6724731.89	5965559.3	6166793.89	284919.865	4847930.93	2536480.85	3328092.06	-4628.30067	50.0413895	-27.8673232	3.54195833	-9722.10091	-53.4600109	-91.0777941	65.4886246	8997.55597	-1473.97518	-37.9663289	-36.5524054	92.0394659	4651.56913	-98.0918841	-51.4338851	83.9993477	7347.79358	576.554537	87.2779792	124.887974	908.283458	630.006393	908.28453	4304.18685	181.356294	-1530.14503	1532.95378	2597.57141	181.518879	1534.78541	538.229784	1603.26209	1827.44405	2210.79432	2451.0707	2492.02818	536.457839	2449.89591	2490.86771	932.248574	2016.22059	2048.99162	2053.12084	2076.19607	2451.50008	1934.084	1941.82454	2021.93137	2510.4528	2930.70881	2982.57409
7.35103221	134.342852	3725.5199	4065.11291	4567.61479	4183.78717	7694179.82	1124398.43	461.803555	1875633.03	3599621.58	6886760.73	2570973.42	8745455.77	1447589.09	654.239237	3404371.83	6825654.66	3594042.05	9479958.25	7146446.63	839150.813	3929552.64	3249.1672	-56.9573671	-37.8709018	9.65052843	-9949.56811	43.0132627	-92.4001239	35.2921009	-648.303628	8970.88528	22.4850774	56.2003851	-22.6873994	506.464243	99.3549228	-28.6134839	6.78116083	9313.44867	-2708.76706	88.2817188	125.505993	3986.57496	4183.79057	3987.3466	3922.48025	133.648705	3669.75703	-4526.94655	4531.90405	3669.92545	4532.38012	911.024301	1880.28795	2015.99815	2609.81499	2673.24398	3070.7775	1878.80303	2608.65156	3079.60711	722.584681	987.441692	1358.70076	2040.90949	2733.9007	2938.09269	428.318779	1273.45852	1389.08424	1793.17497	2646.31187	2748.28416
4.20798485	2658.00981	298.010299	2552.95532	-5753.12614	2083.86662	7286820.13	5180776.63	274.528831	6782981.74	93994.5746	223052.632	2604809.45	7209581.03	7537973.71	120.11344	2429718.38	3482592.61	7756436.85	811300.3	4158807.4	7967865.52	5184520.36	-3260.54037	30.0851107	5.72069883	-95.1019637	1969.98835	-46.1308241	-90.1813596	-48.7536192	-7650.2344	5596.86899	63.9750838	86.9625092	-26.4775515	-7319.29034	41.2357211	30.6736112	3.99587154	1626.44863	-2948.22037	84.906536	125.141322	1950.49428	2083.86092	1955.13124	2640.243	336.85803	2634.62585	5704.37699	-5704.66782	337.02285	5705.25374	910.322102	1874.0513	2044.55339	2260.82024	2794.59404	2827.10932	905.405068	1872.12323	2793.18664	1640.36438	2350.7631	2412.06504	2724.29775	2797.90116	2814.04575	457.565606	604.685447	1275.56682	2359.02062	2449.08636	2774.90671
22.1032181	523.090041	1537.2859	3164.8677	-8141.62254	1370.2274	4419847.2	5230100.77	11.8848598	8299567.42	7081255.3	3617159.18	5926536.53	4430288.94	7340978.15	636.685014	4658869.57	2200755.24	389702.833	509908.293	3886326.89	9666061.76	7711065.06	9314.55016	66.3933635	-40.5680358	-4.33719754	7409.10411	-99.0879237	94.0298557	-44.4819689	-3491.97328	8324.579	9.42403078	-14.2560959	-2.94998288	-4506.61719	-20.897162	72.8444457	97.2787857	5745.31198	327.306986	92.9243834	125.213024	1614.70993	1370.17803	1615.72233	3205.73493	519.605265	1597.48763	8063.67094	-8063.81985	1597.6551	8064.5711	688.502471	689.475863	1517.94103	1972.33649	2702.18661	3110.85712	683.81483	768.234239	1515.62931	1905.72813	2208.89924	2240.44956	2410.07267	2559.36571	2808.83705	1899.59127	1965.12509	2114.0862	2505.51863	2529.53459	2850.49059
42.3291898	4381.98466	4622.80111	4849.81987	-467.430353	883.223389	9818290.5	5086362.62	293.205172	2567901.43	4591406.43	2519775.33	9037426.2	9963392.98	3910641.17	167.758867	6423245.08	3031495.76	7940488.19	4966675.01	5183979.15	5941318.33	860843.558	6472.42188	-11.6006315	-99.0365844	96.5033412	8571.42806	59.5245242	-94.1983331	41.7706847	-316.049457	-4164.9574	95.169735	95.6258416	31.3343167	8108.01148	38.1952405	93.2038426	-14.7903979	2646.62266	2841.02798	85.1389761	125.395825	824.39788	883.223326	828.713456	4712.40433	482.184812	-483.98467	4345.66358	4524.14668	483.347932	4524.31177	867.661079	1727.14622	2177.57997	2279.20007	2440.2745	2823.66395	1725.06434	2224.12593	2822.25693	1457.67143	1930.09079	2223.71906	2422.03926	3152.58817	3169.79502	1320.34015	1463.54498	2068.49094	2337.29891	2921.601	3178.61573
21.5333496	3672.24281	2723.62324	3978.44728	-113.819838	2850.69471	6228660.51	2679955.55	7.90651795	1267331.4	2564679.23	8439424.15	3616962.78	4260471.94	9276998.12	829.932749	9163500.09	3250743.89	906175.343	9733491.22	8487743.96	3231158.59	5997740.71	5138.70001	65.157187	-46.2564826	-98.2850116	-1823.29357	-42.1173275	69.8466897	-28.3142805	990.748405	-8954.23494	58.2855582	-31.4894736	-73.5942006	-420.726538	-45.189923	-38.1735861	-40.3712273	2352.70143	7244.41767	84.9809098	124.978251	2689.75564	2850.6812	2691.19306	3844.06616	119.29077	-121.713296	2695.91383	3660.61393	120.808525	2696.08415	949.639669	1794.33282	1812.20215	2611.54729	2914.08145	3171.40414	946.038886	1810.15231	3127.52652	918.850575	1534.72203	1995.56816	2468.77967	2944.91103	3030.18497	921.278068	1430.49204	1528.65748	1744.31823	2496.96125	2886.00848
50.3590113	649.483803	1916.0739	2630.21528	-3059.57437	2617.68126	1077100.08	4891007.67	939.287901	1794016.61	6576275.49	4668992.72	8243778.03	9918011.65	4441210.78	880.086184	6781582.83	2833367.43	4336651.57	1893024.6	2914299.6	6748154.5	5927540.26	-7805.51314	58.3294868	-92.7272834	63.171339	3444.18883	95.1820016	97.6054549	-0.285434723	-1587.134	-1676.40209	-54.799825	58.0374002	7.80857801	3569.00215	85.6288671	-92.5146893	71.0910678	1204.49901	-2417.3063	88.4639196	125.327445	2623.05206	2617.68036	2623.36219	2684.93452	648.108345	1908.53237	-2985.27274	2987.803	1908.69985	2988.55206	1401.83959	1710.03961	1710.09936	2104.33895	2419.52811	2600.5287	1403.94922	1708.36176	2102.93367	1158.65971	1417.49071	2181.26705	2302.17473	2542.80596	3201.03967	1054.69783	1443.41511	2154.84549	2379.11233	2670.18638	2885.32781
6.50223395	114.516986	126.810363	2026.81445	2371.60683	3557.63778	6817801.23	8968358.22	976.405263	1127779.4	2186517.92	3153421.2	9071199.05	2536949.94	3791532.31	137.896195	7201352.09	3633032.93	9219499.29	9954321.84	3881668.54	5151940.79	3819492.87	1937.58488	-33.6954355	11.6070747	-30.1399648	5388.27658	72.2390532	74.1454959	-50.337407	718.505383	685.113668	50.1787186	12.7811193	90.1480079	-3991.93287	10.1955414	69.5889235	98.4007716	1448.47393	-5375.41687	84.903404	125.024984	3549.37122	3557.63801	3550.52208	2138.63651	113.35883	139.190503	-2373.24174	2374.62248	139.341565	2375.57309	1912.75531	1969.65932	2057.96849	2269.73182	3046.00369	3172.69296	1910.76968	3044.62778	3163.67701	1191.45345	1664.71355	2011.48249	2662.9654	2708.54534	3040.52112	1198.54199	1550.18331	1819.19113	2665.06528	3048.10849	3056.51272
13.9526705	1024.90562	4726.46977	2493.4779	-252.432227	4263.96421	6329067.7	2805423.86	950.919569	2594298.27	4147787.5	7909613.29	3081885.32	1084640.82	1422956.82	586.635888	9880598.19	7661643.76	1651575.9	667496.741	2673069.49	5374917.15	9007460.86	-6080.02007	-81.9792092	0.450539589	-15.9659207	-7832.59481	-44.8590577	92.8532243	48.9755511	-5451.47866	-1668.72919	70.2687979	-33.1700206	59.6019387	-4146.38758	-24.3726075	-57.6347351	6.43371344	4280.28703	1593.28938	85.6693777	125.004781	4304.42358	4263.96509	4303.28706	2526.76681	263.94772	-268.013262	1023.27044	4643.65818	266.438246	4643.82329	655.795538	1187.87268	1634.31207	2318.21269	2743.57099	3006.47661	629.726447	1185.63082	2742.41546	1097.3211	1248.53022	1545.30136	1669.28573	2534.45795	3197.49578	1323.91888	1593.93011	1786.33897	2018.77634	2597.77618	2896.37841
25.1353272	1434.39822	3550.90667	4422.43033	-6307.29526	1973.7104	2450300.85	9203181.49	56.9880381	5526348.39	9723527.81	4312803.99	8590556.17	9597409.22	9885790.89	520.646572	6041438.83	3165442.74	4488918.76	8068782.93	6250455.92	9459636.85	4443819.35	-8371.83654	64.3742085	26.8860817	-25.7358789	4574.00441	41.2504673	86.754632	87.7737284	521.293879	2747.17808	-31.946069	-0.221699476	33.441937	4593.47844	-89.5983435	-81.9002345	-30.8261096	-9016.40818	-5786.30537	85.1832029	125.348067	1959.67677	1973.71686	1961.97553	4357.86325	1427.95189	3512.18924	-6226.70646	6227.48645	3512.35521	6228.19245	1815.84928	2139.85997	2153.84656	2504.23014	2862.01731	3079.29115	1814.02407	2152.26625	2871.86583	1653.9709	2282.30443	2510.79921	3138.11705	3173.54575	3220.38125	1587.59249	2121.00182	2369.34847	2865.07444	3151.61608	3224.81627
30.9760321	2719.84816	478.010754	3390.69685	4313.82179	3346.45339	733472.239	5551488.78	346.972585	9450118.08	5294645.99	7836113.75	662592.147	7812719.16	7050807.17	823.324203	6319801.06	1212951.79	7577050.72	8501520.24	6001585.18	5226278.36	2687660.27	904.171467	-7.27770329	-42.8774416	47.7730155	3823.84419	-86.1218378	42.3424244	-34.4837248	-1215.31963	1683.5916	-76.9229382	-87.3009548	-8.63179564	723.416805	98.4850526	-78.5906479	-94.4390278	-6991.62632	-2563.89678	84.9234004	125.556582	3349.8939	3346.45485	3350.74567	3354.46883	519.564119	2710.26246	-4295.5665	4296.29058	519.730424	4296.86953	1111.38927	1669.92393	2286.81378	2450.72163	2762.48449	2917.17207	1107.77505	2760.79238	2924.17165	776.479728	2381.89061	2679.90248	2720.93688	2821.67491	3126.42912	727.3953	769.576021	2323.39662	2352.24308	2851.89824	3097.65595
7.53568812	1262.15448	2513.73541	4905.37381	1480.73792	3091.61148	4396986.96	4384605.41	306.455463	5905825.91	4657928.12	6422534.0	7186427.24	4147510.64	3909137.06	681.133389	3166479.26	7884648.73	8763018.1	2404085.96	1725631.25	8889985.46	5399335.73	-4550.22514	-63.2775575	68.0464983	84.4218373	6166.12792	54.9331069	-78.3557698	-36.4419341	8647.57776	3959.10978	-71.9445944	90.7207847	-11.5444601	3762.93659	9.03947353	-35.3408456	14.5065308	7131.18911	-2035.72512	85.553903	125.450559	3171.98203	3091.61947	3170.03493	4779.1856	1248.93454	1500.74406	-1501.0099	2505.50766	1498.16865	2505.84352	1322.46499	1590.02742	2324.54404	2833.63435	2984.09088	2985.78706	1588.31338	2832.67404	2983.1814	1801.1387	1981.39036	2042.24561	2143.64786	2148.5332	2310.25063	1999.90987	2056.66263	2080.64668	2300.39526	2552.47692	2627.24566
